locus_tag,gene_name,logFC,Pvalue,q.value
P_05266,aroB,-0.707409451,2.11485E-21,1.80612E-20
P_05267,aroK,-0.370447336,9.97728E-05,0.000268951
P_00526,,0.281173572,0.415453538,0.508160242
P_05268,pilQ,0.159296583,0.329364122,0.421246494
P_05269,,-1.457469757,3.82802E-17,2.67588E-16
P_05270,,-0.087593828,0.410175092,0.502793741
P_05271,,0.610045239,2.3847E-08,9.29109E-08
P_05272,mrcA,-0.234398531,0.003110519,0.006708481
P_05273,ycaD_3,0.322188322,1.05609E-05,3.21191E-05
P_05274,ycgR,0.0958214,0.184609841,0.260377458
P_05275,,0.479992933,2.40132E-09,1.02007E-08
P_05276,,0.801900859,2.77369E-35,3.97955E-34
P_05277,,0.343043688,2.05695E-05,6.03519E-05
P_00527,,-0.732651905,0.176657942,0.250454529
P_05278,cheV_3,0.421616783,3.40941E-09,1.42926E-08
P_05279,cheR2,-0.264246836,0.004164382,0.008751149
P_05280,flgB,0.056294043,0.535352392,0.623581769
P_05281,flgC,-0.221316356,0.042152682,0.0720841
P_05282,flgD,-0.159298503,0.085905532,0.134372267
P_05283,flgE,0.014593,0.847431842,0.879777739
P_05284,,0.412816274,0.060083773,0.098632944
P_05285,,0.325107372,7.33438E-06,2.26911E-05
P_05286,rstA_1,-0.185690321,0.109324413,0.165500608
P_05287,sasA_20,-0.312616579,0.015227166,0.028927494
P_00528,,0.29127738,0.040046102,0.068974963
P_05288,opuE,0.708118588,1.10722E-13,6.36067E-13
P_05289,gbuA,0.551102012,9.38982E-12,4.71875E-11
P_05290,cmpR_5,0.296475866,0.01888821,0.035171783
P_05291,,-0.598420452,0.017104473,0.03218445
P_05292,cysM,-0.441889592,1.29899E-05,3.91333E-05
P_05293,rlmD,-0.075407309,0.332036868,0.42402305
P_05294,relA,0.44143734,3.01139E-12,1.56685E-11
P_05295,mazG,-0.090570033,0.505643421,0.595625532
P_05296,,0.224813195,0.086348717,0.134972702
P_05297,iutA,-0.592573112,6.31814E-13,3.45661E-12
P_00529,,0.229161504,0.004801259,0.009976258
P_05298,mdtG_2,-1.565145174,8.418E-30,1.00438E-28
P_05299,,-1.540997673,4.02605E-48,8.19344E-47
P_05300,,0.086461759,0.35394977,0.447032951
P_05301,sotB_1,-0.427590101,0.000758499,0.001806984
P_05302,,0.194671957,0.019869793,0.036844182
P_05303,,2.09628606,1.47006E-61,4.156E-60
P_05304,nimR_3,0.272479319,0.070353912,0.112940168
P_05305,,-1.160687392,6.466E-05,0.000178406
P_05306,,0.251840736,0.000415173,0.001031016
P_05307,gshA_2,0.13043218,0.105977704,0.161327864
P_00530,,0.075463508,0.347598313,0.440562438
P_05308,prmC_3,0.644327478,6.89835E-20,5.52157E-19
P_05309,,0.7140607,8.70944E-29,9.99669E-28
P_05310,relE2,-0.07477308,0.562302777,0.647873045
P_05311,,0.844586304,8.14717E-21,6.80591E-20
P_05312,,0.379539186,1.98092E-08,7.77599E-08
P_05313,,0.373777925,0.000828287,0.001962651
P_05314,sugB_2,0.108347885,0.366750872,0.460263122
P_05315,araP,-1.374999243,2.76513E-17,1.94474E-16
P_05316,sugC,-1.181222586,4.98285E-15,3.10495E-14
P_05317,ugpC_2,-2.611506828,1.93134E-55,4.65713E-54
P_00531,,-0.666776056,0.000641938,0.001553155
P_05318,hpd,1.18735065,1.66328E-51,3.6295E-50
P_05319,,0.383972942,0.000681654,0.001636826
P_05320,rarD_2,0.078145542,0.40720383,0.500201793
P_05321,gpr_2,-0.009366398,0.919584987,0.937222206
P_05322,dmlR_19,0.267166192,0.109050537,0.165207252
P_05323,fabG_8,0.338969557,0.196371151,0.274336425
P_05324,nicT_2,0.366038865,0.000976635,0.002291458
P_05325,cdaR,0.213550062,0.049500918,0.083138943
P_05326,garK,0.133114019,0.22067915,0.302767785
P_05327,,-0.112858361,0.566204596,0.650931125
P_00532,rhaR_1,0.149276398,0.140051618,0.204987563
P_05328,,0.769259861,0.002892652,0.006273972
P_05329,,0.242369144,0.314999438,0.406060597
P_05330,,0.359397123,0.009897784,0.019486581
P_05331,aaaT,0.151684028,0.182855625,0.258284132
P_05332,hisC_5,0.204691613,0.202570897,0.281694785
P_05333,,0.077230635,0.779309195,0.829376122
P_05334,,-0.176501981,0.122508421,0.182132681
P_05335,,-0.735043489,0.008421089,0.016792435
P_05336,ampR_2,0.044289504,0.821736161,0.860416681
P_05337,ampC,0.037803996,0.80370777,0.846833145
P_00533,,0.010448921,0.989484599,0.993118593
P_05338,pnuC,0.046182442,0.766866373,0.821124974
P_05339,,-0.713312044,0.000244511,0.000627572
P_05340,rstB,-0.589905968,3.18305E-08,1.22931E-07
P_05341,rstA_2,-0.483249159,0.000289893,0.000737128
P_05342,,0.067068874,0.515748486,0.605132485
P_05343,,-0.586788892,5.655E-05,0.000157774
P_05344,uspE,1.025626219,1.92573E-44,3.57663E-43
P_05345,,0.138469061,0.155404246,0.224199339
P_05346,acnB,-0.470146018,1.79821E-11,8.86591E-11
P_05347,ycaC_3,-0.449672472,9.05426E-09,3.63374E-08
P_00534,,0.0557385,0.901133009,0.923500418
P_05348,hdfR_5,0.204339715,0.049901128,0.083737594
P_05349,ibpB,-0.293549071,5.94367E-05,0.000165265
P_05350,,0.395997159,0.001422121,0.003242572
P_05351,,0.215634157,0.003213693,0.006907635
P_05352,rhaS_9,0.743141569,8.47449E-09,3.42019E-08
P_05353,yveA,1.640210502,1.54435E-17,1.10374E-16
P_05354,,1.026665991,0.000691508,0.001657019
P_05355,dapA_3,0.958445685,1.83149E-05,5.40409E-05
P_05356,,0.235965647,0.110944285,0.167510984
P_05357,dadA1_3,-0.109126576,0.47056362,0.561681493
P_00053,,-0.369268971,0.043761729,0.074546916
P_00535,,0.263470657,0.473736706,0.564529683
P_05358,draG_2,-0.118260835,0.272400744,0.361041078
P_05359,cdhR_13,-0.053389075,0.597134329,0.678470384
P_05360,,-0.050978868,0.558796092,0.644868444
P_05361,purN_2,-0.199539393,0.090698891,0.141024366
P_05362,purM,-0.109674201,0.201309886,0.280348807
P_05363,,0.081446483,0.280652559,0.370267824
P_05364,,0.035599089,0.649415692,0.724391965
P_05365,hda,-0.294898552,0.00028755,0.000731493
P_05366,mepS,-0.558187595,3.39855E-13,1.88812E-12
P_05367,,-1.853931798,4.02327E-96,1.97346E-94
P_00536,,0.283818838,0.511290635,0.600797902
P_05368,,0.452500509,2.70998E-10,1.22848E-09
P_05369,cobO_2,-0.984668089,1.52091E-11,7.53107E-11
P_05370,cbiA,-0.40391497,0.000834674,0.001974524
P_05371,bluB,-1.269289402,2.17919E-11,1.06892E-10
P_05372,cobD,-0.326028313,0.003222792,0.006924598
P_05373,hisC_6,-0.517043624,3.45091E-07,1.21576E-06
P_05374,cobQ,0.140719737,0.096153662,0.148340286
P_05375,livF_3,0.063347261,0.569846672,0.653939222
P_05376,lptB_4,-0.07345978,0.5932431,0.674717034
P_05377,,-0.208406075,0.06930907,0.111490843
P_00537,,-0.473659582,0.078158695,0.123772834
P_05378,livH_2,-0.387102225,0.010409389,0.02040283
P_05379,braC_2,0.993415038,5.39969E-45,1.01937E-43
P_05380,,-0.51362677,0.024081784,0.04370821
P_05381,,0.060471407,0.474208361,0.564739943
P_05382,,0.693757572,3.92748E-26,4.05392E-25
P_05383,,0.313037483,0.542806572,0.63028202
P_05384,sotB_2,-0.099856224,0.410631987,0.503228054
P_05385,,0.047002975,0.575590658,0.659344268
P_05386,,-0.453714119,0.00770955,0.015459505
P_05387,,-0.203436697,0.040473449,0.069627436
P_00538,,-0.379423801,0.064427889,0.104715846
P_05388,rsbQ,-0.335494288,0.003798082,0.008052157
P_05389,sasA_21,-0.470368513,4.29177E-05,0.000121594
P_05390,dapF_2,0.397070284,0.000156559,0.000411021
P_05391,cysC,0.720081195,1.96706E-14,1.18706E-13
P_05392,,0.347959652,8.33174E-05,0.000226615
P_05393,fabG_9,0.317987718,6.3858E-05,0.000176447
P_05394,pld1,0.052884521,0.593876356,0.67530343
P_05395,hcaR_3,-0.171088639,0.329983551,0.421682387
P_05396,puuB_6,0.365926002,0.001554177,0.003514351
P_05397,spuE_2,0.528287389,0.000426586,0.001057072
P_00539,,0.0516546,0.823024514,0.860666488
P_05398,puuA_5,0.2425015,0.172515427,0.245308731
P_05399,rhaS_10,0.344322921,1.36633E-05,4.09521E-05
P_05400,,0.310288969,2.57297E-05,7.45019E-05
P_05401,,-0.397182583,0.0010415,0.002435685
P_05402,sstT,-0.924785016,1.00737E-19,8.02956E-19
P_05403,pbuE,0.140180705,0.273743034,0.362568953
P_05404,nhaR,-0.03962722,0.790416502,0.837246273
P_05405,,0.761032477,1.29146E-07,4.72384E-07
P_05406,,0.507938798,6.95442E-08,2.61543E-07
P_05407,selD,0.064312888,0.422972946,0.515587864
P_00540,,-0.095295035,0.710181596,0.774854026
P_05408,selU,-0.323282796,0.002649851,0.005777923
P_05409,,-0.141642105,0.192130318,0.269461362
P_05410,,0.371005308,8.71475E-05,0.000236473
P_05411,yfcG_2,-0.026573309,0.812852449,0.853909641
P_05412,phzF,-0.29538537,0.014960229,0.028448229
P_05413,hemB_2,0.275084594,0.001592738,0.003587412
P_05414,,0.285427457,0.656277004,0.730200412
P_05415,,0.707423081,0.034404854,0.060069808
P_05416,,-0.670037281,0.34618315,0.439177508
P_05417,uup,-0.148487478,0.064957182,0.105419211
P_00541,,0.343647921,0.000105056,0.000281606
P_05418,slt,-0.534197009,4.86697E-10,2.15854E-09
P_05419,msbA_2,-0.209359964,0.083759478,0.131409416
P_05420,,1.608835402,3.0732E-154,2.6324E-152
P_05421,pdxB,0.383625744,1.61623E-06,5.35539E-06
P_05422,norM,0.098679409,0.516776557,0.606003404
P_05423,tusA_2,0.422185099,0.000673936,0.001619648
P_05424,rlmM,-0.047862462,0.642107701,0.717635072
P_05425,acnA,0.625061718,4.49072E-23,4.12356E-22
P_05426,aam,0.066730032,0.752522471,0.809963702
P_05427,hyuC_3,-2.676361595,2.15058E-39,3.5063E-38
P_00542,,-0.557353537,0.224267182,0.307103163
P_05428,lutR_8,-1.824074101,1.49931E-53,3.46956E-52
P_05429,,-1.036869472,3.63519E-07,1.27521E-06
P_05430,oprM_5,-0.75073722,1.82732E-11,9.0017E-11
P_05431,macB_2,-2.219044641,1.11414E-72,3.85183E-71
P_05432,macA_3,-2.987275125,4.2586E-115,2.6565E-113
P_05433,fecI_9,-0.398397611,0.002345504,0.00513969
P_05434,pvdA,-5.258872606,4.4097E-145,3.4199E-143
P_05435,,-0.576701395,2.52736E-06,8.17616E-06
P_05436,,-0.073204326,0.694225424,0.761862888
P_05437,qorA_2,0.615180129,1.02961E-14,6.31298E-14
P_00543,tyrC,-0.127835842,0.357414892,0.450616007
P_05438,hemF,0.01094685,0.923666101,0.940546443
P_05439,aroE_3,0.022502119,0.841138015,0.874888501
P_05440,dauA_2,-0.225765101,0.115674226,0.173556702
P_05441,,-0.510185378,9.99039E-05,0.000269178
P_05442,betC,-1.031950617,7.46516E-16,4.85743E-15
P_05443,perR,0.334985645,0.048488239,0.081725112
P_05444,,-0.393781933,0.032211637,0.056723714
P_05445,dgoK1,0.366677844,0.000791804,0.001883982
P_05446,dgoA,0.455657399,4.75113E-05,0.000133857
P_05447,dgoD,0.603721097,8.47472E-11,3.98986E-10
P_00544,slyA_1,0.347226695,0.00063738,0.00154408
P_05448,dgoT,0.261154858,0.005632619,0.011544857
P_05449,rcsC_21,0.121175587,0.147739017,0.21447121
P_05450,ybaN_2,-0.477688816,0.051725566,0.086344684
P_05451,,0.134035387,0.100328415,0.153665539
P_05452,recQ,-0.13697019,0.080912362,0.127570343
P_05453,slyA_5,0.481366935,5.17303E-09,2.12361E-08
P_05454,bamA_2,-0.683647264,9.80738E-10,4.25753E-09
P_05455,,-0.204330881,0.289995515,0.379973575
P_05456,,0.095452462,0.521657054,0.610603678
P_05457,rhaR_6,0.474168961,9.94604E-07,3.36956E-06
P_00054,,-0.307779456,0.379082313,0.472227782
P_00545,accD5,-0.144922754,0.315110006,0.406111908
P_05458,lpxH_2,0.224781009,0.205838113,0.285610137
P_05459,gatA_4,0.211764578,0.00998171,0.019624882
P_05460,,-0.411562279,0.000183261,0.00047828
P_05461,fsr,-0.157567307,0.097409801,0.149995934
P_05462,nimR_4,-0.223555567,0.076933228,0.121966795
P_05463,nepI_3,0.42164358,0.027461379,0.049020484
P_05464,,0.222465512,0.13623,0.200057311
P_05465,rhaS_11,0.409509649,3.59781E-05,0.000102777
P_05466,,-0.109370145,0.430628571,0.52314792
P_05467,proP_10,0.118924787,0.093576756,0.144910146
P_00546,mvaA,-0.159076242,0.303229076,0.393673476
P_05468,,-0.546495886,0.000518525,0.001271716
P_05469,exuT_2,0.44762269,0.005194625,0.010727582
P_05470,ybiT,-0.309497426,0.000641253,0.001552806
P_05471,,0.02013315,0.842240351,0.875767709
P_05472,cmoB_2,0.194403139,0.039698839,0.068479602
P_05473,,-0.236016708,0.237676579,0.322296859
P_05474,wzzE,-0.679415387,2.69972E-16,1.78704E-15
P_05475,,0.348695189,1.51665E-05,4.52393E-05
P_05476,ligD,0.625074394,3.16099E-23,2.91654E-22
P_05477,ku,0.766264553,2.3381E-27,2.53655E-26
P_00547,accA1_1,-0.176517865,0.149195757,0.216384749
P_05478,,0.760001619,8.09217E-19,6.16746E-18
P_05479,yliI,0.37157678,3.66672E-07,1.28548E-06
P_05480,zapE_2,-0.033232865,0.804958118,0.847487551
P_05481,,0.37644516,0.000450137,0.001112069
P_05482,,-0.474464874,0.277737438,0.367096996
P_05483,fpvA_3,-1.138611186,1.77494E-24,1.72067E-23
P_05484,cptA,-0.661715931,4.00503E-09,1.67041E-08
P_05485,,0.60107892,2.94867E-10,1.33143E-09
P_05486,,-0.058589095,0.372650015,0.466340697
P_05487,zwf_2,-0.433930444,3.49301E-10,1.56125E-09
P_00548,,-0.158983765,0.564464432,0.649972186
P_05488,yigL,-1.113550728,2.34466E-41,4.06525E-40
P_05489,,0.646083735,2.86729E-12,1.49594E-11
P_05490,atoC_4,0.329958846,0.002154661,0.004754172
P_05491,,0.393023965,2.84395E-08,1.09983E-07
P_05492,glpT_2,0.31947865,0.004907391,0.010171006
P_05493,argP_7,0.208468571,0.110546419,0.167042101
P_05494,cysL_2,0.056087903,0.672973172,0.743730605
P_05495,phnW,0.199547863,0.078672956,0.124518503
P_05496,phnX_2,0.375994937,0.15185474,0.21974139
P_05497,yodB,1.199769804,1.98364E-53,4.57193E-52
P_00549,,-0.149799789,0.393038175,0.486970226
P_05498,dcyD_2,0.392023307,0.004735455,0.009853798
P_05499,fadH,0.673476277,2.38622E-13,1.34656E-12
P_05500,,-0.114136528,0.23775178,0.322296859
P_05501,,-0.061437815,0.436133615,0.528164342
P_05502,,0.090905232,0.711497606,0.775994824
P_05503,,0.037497703,0.856201397,0.885996762
P_05504,pyrD,-0.397509472,4.63806E-07,1.61418E-06
P_05505,rlmL_2,0.297309976,5.26597E-05,0.00014735
P_05506,,-0.462277509,7.50177E-09,3.04906E-08
P_05507,,-0.596065944,1.24463E-08,4.94663E-08
P_00550,,0.000705378,0.992883624,0.995151536
P_05508,,-0.146855062,0.038452615,0.066549926
P_05509,ydcO,0.263658195,0.032270504,0.056809946
P_05510,,0.709271707,0.002370839,0.005191242
P_05511,nanR_2,0.228404496,0.000814802,0.001934691
P_05512,metH,-0.683471844,2.2673E-24,2.1869E-23
P_05513,,-0.588042419,2.50979E-07,8.98544E-07
P_05514,,0.040287519,0.643286386,0.718812416
P_05515,,0.393262421,9.06206E-09,3.63432E-08
P_05516,nfuA,0.74673471,4.23478E-33,5.67836E-32
P_05517,fatA,-0.180583644,0.194272525,0.271862887
P_00551,,-0.354195585,0.435912836,0.528008393
P_05518,ydhC_2,0.271888623,0.276934103,0.3661521
P_05519,nimR_5,-0.362917154,0.014714822,0.028027999
P_05520,,-0.090735162,0.499414871,0.590105404
P_05521,,0.307230447,2.04281E-06,6.67255E-06
P_05522,,0.561526249,5.22114E-06,1.64277E-05
P_05523,mdtA_8,0.387587257,0.008106001,0.016209177
P_05524,cnrA,0.316267716,0.028218613,0.050309605
P_05525,,-1.873241101,0.514284828,0.603821732
P_05526,kgtP_2,0.205731592,0.372186817,0.465964255
P_05527,,0.936155316,1.57908E-17,1.12576E-16
P_00552,mhpA,-0.114699415,0.359060635,0.451995829
P_05528,,0.781286339,8.53655E-17,5.83925E-16
P_05529,,-0.20065803,0.262580429,0.350208943
P_05530,,0.539662502,0.000172125,0.000450035
P_05531,rhaS_12,0.294091518,0.017280863,0.0324844
P_05532,,0.97127809,3.18229E-31,3.97025E-30
P_05533,sasA_22,-1.022690588,1.3429E-15,8.61109E-15
P_05534,ompR_5,-0.188294835,0.05079611,0.085040511
P_05535,glk,-0.359525397,1.55105E-05,4.61934E-05
P_05536,edd,-0.93063758,1.58619E-29,1.87694E-28
P_05537,gapA,-0.748266319,1.82827E-25,1.83434E-24
P_00553,,-0.122446073,0.349391204,0.442151294
P_05538,,-0.423337171,1.77275E-06,5.8336E-06
P_05539,dgcN,-0.270534852,0.003494621,0.007469509
P_05540,,0.160238455,0.052537676,0.087547538
P_05541,recD,-0.332124932,0.001087101,0.002533037
P_05542,recB,-0.263070499,0.000734664,0.001753841
P_05543,recC,-0.176721251,0.029135784,0.051799957
P_05544,smc_4,0.180364625,0.028894215,0.051400317
P_05545,,-0.244812462,0.437791602,0.529809129
P_05546,,-0.599039646,0.007041979,0.014220238
P_05547,,0.385074015,0.008570839,0.017061411
P_00554,aroH_1,-0.174032414,0.170129585,0.242577314
P_05548,,-0.011178721,0.885873933,0.910300895
P_05549,,-0.375924406,1.11567E-06,3.74872E-06
P_05550,,0.625456778,2.77898E-18,2.05259E-17
P_05551,,0.479134025,0.058473376,0.096347604
P_05552,yhjX,0.347648754,0.003485566,0.00745293
P_05553,,0.429140561,2.81948E-06,9.06499E-06
P_05554,cobS,-0.18153323,0.270159262,0.358528916
P_05555,cobC,-1.922815687,1.0422E-08,4.16518E-08
P_05556,cobT,-1.380558397,2.12257E-19,1.66413E-18
P_05557,cobP,-0.904201139,7.11109E-05,0.000195172
P_00055,,-0.173181401,0.669948138,0.741432565
P_00555,,0.187125191,0.040764625,0.069981508
P_05558,,-1.221573176,3.84193E-28,4.3318E-27
P_05559,yabJ_5,-1.160685846,1.32452E-17,9.51365E-17
P_05560,spoT,-0.753167838,1.13016E-22,1.01502E-21
P_05561,rpoZ,0.243132794,0.005658853,0.011590348
P_05562,gmk,0.048349807,0.693275993,0.761225436
P_05563,,-0.441347693,0.00043678,0.001080932
P_05564,rph,0.347039847,9.41238E-07,3.19631E-06
P_05565,,0.074752638,0.373627469,0.466952972
P_05566,exoA,-0.071413514,0.321574276,0.412959224
P_05567,pyrE,0.210507822,0.014312361,0.027339535
P_00556,fabG_1,0.156601429,0.068621821,0.110530629
P_05568,argB,0.03495099,0.622721609,0.70060759
P_05569,algC,-0.031383378,0.681983177,0.752094822
P_05570,,0.142187592,0.227944299,0.310655981
P_05571,araG_3,0.414018419,0.044102432,0.075038203
P_05572,rbsC_5,0.321269846,0.00304556,0.006580749
P_05573,kdgR_3,-0.142290875,0.193270163,0.270907942
P_05574,adhc1,0.281907388,0.052769089,0.087882124
P_05575,rhaS_13,0.497056842,1.17716E-06,3.94841E-06
P_05576,,-0.182598345,0.023824864,0.043296673
P_05577,etfB_2,-0.507099908,7.07177E-09,2.8804E-08
P_00557,nanT_1,0.237820547,0.064761425,0.105168596
P_05578,etfA_2,-0.284785167,5.1948E-05,0.000145571
P_05579,,-0.785301021,1.16767E-05,3.53441E-05
P_05580,,-0.554740596,0.01019511,0.02001017
P_05581,,-0.588192802,4.95708E-06,1.56397E-05
P_05582,btuB_8,0.135738285,0.374028736,0.467250962
P_05583,,0.173524133,0.523790122,0.612351092
P_05584,tcyC,0.66197173,0.00419215,0.008796618
P_05585,,0.449151378,0.11622311,0.174198075
P_05586,rebO,0.320591506,0.021876173,0.040136623
P_05587,,0.149045359,0.482783458,0.573759647
P_00558,,0.548649951,0.136739432,0.200702711
P_05588,,0.685141358,5.45829E-15,3.39384E-14
P_05589,,0.018214067,0.892163684,0.915944076
P_05590,hel,-0.157726178,0.348503183,0.441454693
P_05591,,-0.050823027,0.874319682,0.901656902
P_05592,,-1.192610008,1.02258E-09,4.43247E-09
P_05593,,-0.850269753,3.77226E-07,1.32006E-06
P_05594,phoP_2,0.005340874,0.948949367,0.961005896
P_05595,phoQ,-0.786378726,2.65619E-11,1.29845E-10
P_05596,,-0.544992721,2.47422E-07,8.86364E-07
P_05597,,-0.497543178,0.003521343,0.007521023
P_00559,hupB_1,0.027913724,0.775238156,0.826968732
P_05598,,0.624096996,8.30944E-07,2.83856E-06
P_05599,dmlR_20,-0.035297812,0.756307451,0.81266588
P_05600,,-0.171749755,0.641949852,0.717598402
P_05601,,0.096141479,0.494555171,0.585967429
P_05602,,0.253920125,0.485591609,0.576382677
P_05603,,0.48889204,0.198955433,0.27767637
P_05604,tdh_2,1.097069369,6.13434E-10,2.70184E-09
P_05605,,0.835281095,0.034201672,0.059763959
P_05606,nimR_6,0.202913061,0.039419578,0.068038785
P_05607,,0.238845646,0.183689678,0.259270798
P_00560,,-0.037508331,0.777048102,0.827848784
P_05608,,0.261192403,0.521333458,0.610349392
P_05609,dmlR_21,0.309847382,0.087872844,0.137172813
P_05610,mntH,-0.612586146,2.43801E-06,7.89155E-06
P_05611,,-0.633891667,1.11251E-10,5.1908E-10
P_05612,,0.269456235,0.520225769,0.609425533
P_05613,rhaS_14,-0.086375122,0.494675192,0.585967429
P_05614,,-0.325933848,0.000231096,0.000595803
P_05615,,0.374689641,0.000579864,0.001413095
P_05616,,0.220309978,0.035137496,0.061237196
P_05617,ssuB_2,-0.326162865,0.091859017,0.142601723
P_00561,,0.29829852,0.282116556,0.371771967
P_05618,,0.29748281,0.047107599,0.079608513
P_05619,ssuA_4,0.497250623,0.032077815,0.056540104
P_05620,argP_8,0.473874346,0.111744527,0.168630513
P_05621,atsK,0.082932355,0.816088771,0.856065337
P_05622,,0.32294084,0.005747113,0.011733433
P_05623,,-1.158970758,6.64051E-19,5.10172E-18
P_05624,proS,-0.239656242,0.000502256,0.001234452
P_05625,,-0.338112718,0.000398346,0.00099292
P_05626,ogt_2,0.311244985,0.002052706,0.004544939
P_05627,,-1.329287603,1.98432E-32,2.59408E-31
P_00562,,-0.119061409,0.541215902,0.62913471
P_05628,,-0.723914516,4.00767E-15,2.51092E-14
P_05629,,-0.140069606,0.104969334,0.160047557
P_05630,groS,-1.151427822,5.48595E-21,4.6029E-20
P_05631,groL,-0.082839724,0.23631416,0.320824825
P_05632,,0.326051865,4.47208E-06,1.41485E-05
P_05633,,0.341465684,1.48662E-06,4.9488E-06
P_05634,bepC,-0.118553983,0.079096778,0.125051352
P_05635,ltxB,-0.710061124,5.14098E-24,4.90101E-23
P_05636,prsE_3,-0.774095366,2.84824E-21,2.42523E-20
P_05637,nadA,0.663391585,1.21293E-23,1.13742E-22
P_00563,,0.190617749,0.608165246,0.687600541
P_05638,shlB_2,0.390561128,1.0394E-06,3.51304E-06
P_05639,shlA,-1.196048371,1.0222E-38,1.62504E-37
P_05640,,0.194771833,0.417810816,0.510499526
P_05641,emrB_3,-0.228745513,0.021749548,0.03994261
P_05642,,0.030658148,0.744958182,0.80478637
P_05643,,-0.09925639,0.383540117,0.476681093
P_05644,yigZ,-0.886372354,9.3531E-05,0.000252838
P_05645,rutR_3,-0.154388503,0.278012515,0.367375967
P_05646,xanP_2,0.441139831,0.015521942,0.029448074
P_05647,hdfR_6,0.450778768,0.000594977,0.001448079
P_00564,,0.670990392,2.06551E-16,1.37997E-15
P_05648,,2.050835083,3.1261E-178,3.7376E-176
P_05649,bauC_2,2.273145643,5.3677E-172,6.0402E-170
P_05650,dhaL-2,-0.097537747,0.629712324,0.706119388
P_05651,dhaK-2,-0.411684428,0.007729731,0.015494561
P_05652,eltD_2,-0.954645181,9.99081E-10,4.33388E-09
P_05653,golD_2,-0.988342995,0.000115356,0.000307777
P_05654,thpA_3,-0.599848745,9.33311E-05,0.000252416
P_05655,rbsC_6,-0.84579763,1.09E-07,4.02024E-07
P_05656,rbsA_3,-1.109216603,2.68887E-16,1.78192E-15
P_05657,rpiB,-1.491301584,1.9821E-06,6.49274E-06
P_00056,tcpE,-0.075197012,0.828064055,0.864518758
P_00565,,-0.230588799,0.521278451,0.610349392
P_05658,lsrR,-0.282198924,0.003760126,0.007983486
P_05659,prmB,-0.649465354,7.77519E-12,3.9349E-11
P_05660,sttH,0.557986198,2.82054E-11,1.37295E-10
P_05661,,-0.444164471,0.000423379,0.001050486
P_05662,smrA,-0.310752574,0.031575465,0.055740263
P_05663,folE_2,-0.827229897,1.39164E-18,1.04264E-17
P_05664,,0.33484239,0.03370982,0.059017894
P_05665,,0.039148927,0.877368855,0.90368692
P_05666,,0.368159344,0.059459375,0.097719746
P_05667,citN_2,0.246154767,0.30106858,0.391798771
P_00566,traC_1,-0.107481667,0.576200274,0.659910871
P_05668,cynR_6,0.439066915,0.013530869,0.02597162
P_05669,amn,0.560515507,3.55108E-18,2.61277E-17
P_05670,rluE,-0.512368979,6.10234E-07,2.10465E-06
P_05671,,-0.116401639,0.562445049,0.647906893
P_05672,lrp_4,0.194510289,0.101979356,0.155986013
P_05673,,0.125482131,0.125254944,0.185842328
P_05674,fieF,0.144373216,0.160916954,0.231028741
P_05675,,0.568874041,1.14419E-07,4.21471E-07
P_05676,srmB,-0.197571148,0.057203264,0.094444629
P_05677,gltR_6,-0.191291645,0.065378027,0.105981565
P_00567,,-1.221253807,2.09561E-05,6.14548E-05
P_05678,,-0.255146101,0.320147845,0.411587922
P_05679,glpE_4,0.180718334,0.233904511,0.317948363
P_05680,ssuA_5,0.460451753,0.012735609,0.024551448
P_05681,moxC_2,0.107978246,0.446082987,0.537554155
P_05682,ydbM,0.039672735,0.87296084,0.900477969
P_05683,ghrA_2,0.046464811,0.820609385,0.859550513
P_05684,fhuA_7,-1.112993919,7.46342E-59,1.92939E-57
P_05685,degS,0.077141394,0.37805971,0.471056161
P_05686,,-0.089505349,0.328902567,0.420863285
P_05687,cysD,-1.020819346,3.37701E-21,2.86696E-20
P_00568,,0.121476087,0.447105904,0.538384554
P_05688,cysNC,-0.820750513,2.77915E-23,2.56836E-22
P_05689,ghrB_2,-0.1905137,0.104684902,0.159698738
P_05690,dmlR_22,-0.31618443,8.88027E-05,0.000240623
P_05691,oprM_6,-0.25930962,0.358090559,0.451368706
P_05692,aaeB_3,-0.149813069,0.419871749,0.512703657
P_05693,aaeX_2,0.558767099,0.537020801,0.625271328
P_05694,aaeA_2,0.25170058,0.281473166,0.371094532
P_05695,,0.21797679,0.012129703,0.023478033
P_05696,fadA_4,1.699599927,1.69937E-80,6.72598E-79
P_05697,lcfB,1.596395763,1.63457E-67,5.12612E-66
P_00569,lpd,1.250002395,1.06624E-69,3.45715E-68
P_05698,proP_11,0.808054978,1.06108E-22,9.55969E-22
P_05699,,0.274470804,0.032146717,0.056626767
P_05700,cysG_3,0.207372212,0.022167004,0.040579406
P_05701,estB_2,0.2478674,0.01072957,0.020980239
P_05702,,0.180611442,0.306016484,0.396529375
P_05703,,0.054634574,0.787505505,0.834933326
P_05704,sbcD,-0.607469541,0.00050346,0.001236881
P_05705,,-0.763488693,3.0784E-14,1.82699E-13
P_05706,,0.246809681,0.013199532,0.025360601
P_05707,cpxR,-0.120900854,0.214203736,0.294913253
P_00570,pdhC,1.035502736,1.23803E-41,2.1728E-40
P_05708,yciI,-1.075392127,7.75952E-12,3.93044E-11
P_05709,yciB,-1.1859111,8.86276E-17,6.04796E-16
P_05710,yciV,0.549458322,1.77216E-14,1.0717E-13
